N_Pergunta,Pergunta,Recurso,Linha,rank,cosine_similarity,euclidean_distances
Q1014,who killed julius caesar,Julius_Caesar,"Caesar rose to become one of the most powerful politicians in the Roman Republic through a string of military victories in the Gallic Wars, completed by 51 BC.  During this time he both invaded Britain and built a bridge across the Rhine river, greatly extending Roman territory",26,0.7364513874053955,9.280043601989746
Q1014,who killed julius caesar,Augustus,"Following their victory at the Battle of Philippi, the Triumvirate divided the Roman Republic among themselves and ruled as de facto dictators",86,0.6775252819061279,9.305495262145996
Q1014,who killed julius caesar,Julius_Caesar_(miniseries),"The series was originally broadcast on TNT in two parts, airing June 29 and 30, 2003.  The tagline for the miniseries was His Time Has Come",14,0.6367925405502319,9.32356071472168
Q1014,who killed julius caesar,Julius_Caesar,A new series of civil wars broke out and the constitutional government of the Republic was never fully restored,36,0.706487774848938,9.446845054626465
Q1014,who killed julius caesar,Assassination_of_Julius_Caesar,The ramifications of the assassination led to the Liberators' civil war and ultimately to the Principate period of the Roman Empire,10,0.6456300020217896,9.486440658569336
Q1014,who killed julius caesar,Julii_Caesares,"Having been granted dictatorial power by the Roman Senate and instituting a number of political and social reforms, he was assassinated in 44 BC.  After overcoming several rivals, Caesar's adopted son and heir, Gaius Julius Caesar Octavianus, was proclaimed Augustus by the senate, inaugurating what became the Julio-Claudian line of Roman emperors",19,0.7110316753387451,9.565114974975586
Q1014,who killed julius caesar,Caesar's_Civil_War,"Prior to the war, Caesar had served for eight years in the Gallic Wars",56,0.6686568260192871,9.565900802612305
Q1014,who killed julius caesar,Augustus,His status as the founder of the Roman Principate has consolidated an enduring legacy as one of the most effective and controversial leaders in human history,80,0.7242081761360168,9.595004081726074
Q1014,who killed julius caesar,Publius_Servilius_Casca,He is believed to have died by suicide after their defeat at the Battle of Philippi in 42 BC.,73,0.6932789087295532,9.602558135986328
Q1014,who killed julius caesar,Julius_Caesar,"Their attempts to amass power as Populares were opposed by the Optimates within the Roman Senate, among them Cato the Younger with the frequent support of Cicero",25,0.6975417137145996,9.615939140319824
Q1014,who killed julius caesar,Julius_Caesar_(play),"Although the play is named Julius Caesar, Brutus speaks more than four times as many lines as the title character; and the central psychological drama of the play focuses on Brutus' struggle between the conflicting demands of honour, patriotism, and friendship",4,0.6856600642204285,9.683414459228516
Q1014,who killed julius caesar,Julius_Caesar,"These achievements and the support of his veteran army threatened to eclipse the standing of Pompey, who had realigned himself with the Senate after the death of Crassus in 53 BC.  With the Gallic Wars concluded, the Senate ordered Caesar to step down from his military command and return to Rome",27,0.679776668548584,9.700690269470215
Q1014,who killed julius caesar,Julius_Caesar_(miniseries),"It is a dramatization of the life of Julius Caesar from 82 BC to his death in 44 BC.  It was one of the last two films of Richard Harris, released in the year of his death",13,0.6579086780548096,9.788241386413574
Q1014,who killed julius caesar,Augustus,Augustus was born Gaius Octavius into an old and wealthy equestrian branch of the plebeian gens Octavia,83,0.670318603515625,9.803892135620117
Q1014,who killed julius caesar,Caesar's_Civil_War,"Caesar soon emerged as a champion of the common people, and advocated a variety of reforms",58,0.6816940903663635,9.831438064575195
Q1014,who killed julius caesar,Julii_Caesares,. The Julii Caesares were the most illustrious family of the patrician gens Julia,16,0.6950947046279907,9.88990592956543
Q1014,who killed julius caesar,Julius_Caesar,sar]; 12 July 100 BC – 15 March 44 BC) was a Roman general and statesman who played a critical role in the events that led to the demise of the Roman Republic and the rise of the Roman Empire,23,0.7097082734107971,9.897114753723145
Q1014,who killed julius caesar,Publius_Servilius_Casca,"He and several other senators conspired to kill him, a plan which they carried out on 15 March, 44 BC.  Afterwards, Casca fought with the liberators during the Liberators' civil war",72,0.6788500547409058,9.902846336364746
Q1014,who killed julius caesar,Augustus,"Augustus dramatically enlarged the Empire, annexing Egypt, Dalmatia, Pannonia, Noricum, and Raetia, expanding possessions in Africa, and completing the conquest of Hispania, but suffered a major setback in Germania",94,0.6738635301589966,9.97313117980957
Q1014,who killed julius caesar,Publius_Servilius_Casca,42 BC) was one of the assassins of Julius Caesar,71,0.6567327976226807,9.977707862854004
Q1014,who killed julius caesar,Caesar's_Civil_War,"It began as a series of political and military confrontations, between Julius Caesar (100–44 BC), his political supporters (broadly known as Populares), and his legions, against the Optimates (or Boni), the politically conservative and socially traditionalist faction of the Roman Senate, who were supported by Pompey (106–48 BC) and his legions",55,0.6415731906890869,10.034387588500977
Q1014,who killed julius caesar,Julia_gens,The gens Julia (Classical Latin: Iulia) was one of the most ancient patrician families at ancient Rome,74,0.6373705863952637,10.111437797546387
Q1014,who killed julius caesar,Augustus,"However, there were unconfirmed rumors that his wife Livia poisoned him",98,0.5895839333534241,10.174321174621582
Q1014,who killed julius caesar,Augustus,The Triumvirate was eventually torn apart by the competing ambitions of its members,87,0.681267261505127,10.24293327331543
Q1014,who killed julius caesar,Augustus,"He rejected monarchical titles, and instead called himself Princeps Civitatis (First Citizen)",92,0.6242898106575012,10.2504243850708
Q1014,who killed julius caesar,Augustus,"In reality, however, he retained his autocratic power over the Republic",89,0.6349011659622192,10.284485816955566
Q1014,who killed julius caesar,Caesar's_Civil_War,"The war was a four-year-long politico-military struggle, fought in Italy, Illyria, Greece, Egypt, Africa, and Hispania",62,0.6422555446624756,10.284757614135742
Q1014,who killed julius caesar,Julius_Caesar,"He has frequently appeared in literary and artistic works, and his political philosophy, known as Caesarism, inspired politicians into the modern era",44,0.6398632526397705,10.349023818969727
Q1014,who killed julius caesar,Augustus,He was succeeded as emperor by his adopted son Tiberius (also stepson and former son-in-law),99,0.6786339282989502,10.390677452087402
Q1014,who killed julius caesar,Publius_Servilius_Casca,. Publius Servilius Casca Longus (84 BC – c,70,0.6254689693450928,10.41451644897461
Q1014,who killed julius caesar,Julius_Caesar,"His cognomen was subsequently adopted as a synonym for Emperor; the title Caesar was used throughout the Roman Empire, giving rise to modern cognates such as Kaiser and Tsar",43,0.6550860404968262,10.493629455566406
Q1014,who killed julius caesar,Augustus,"By law, Augustus held a collection of powers granted to him for life by the Senate, including supreme military command, and those of tribune and censor",90,0.6493854522705078,10.495028495788574
Q1014,who killed julius caesar,Julius_Caesar_(play),"It is one of several plays written by Shakespeare based on true events from Roman history, such as Coriolanus and Antony and Cleopatra",1,0.6140214204788208,10.496988296508789
Q1014,who killed julius caesar,Julia_gens,"The first of the family to obtain the consulship was Gaius Julius Iulus in 489 BC.  The gens is perhaps best known, however, for Gaius Julius Caesar, the dictator and grand uncle of the emperor Augustus, through whom the name was passed to the so-called Julio-Claudian dynasty of the first century AD",76,0.6582428216934204,10.49921703338623
Q1014,who killed julius caesar,Augustus,". Augustus (Imperator Caesar divi filius Augustus; 23 September 63 BC – 19 August AD 14) was a Roman statesman and military leader who became the first emperor of the Roman Empire, reigning from 27 BC until his death in AD 14",78,0.6747389435768127,10.56963062286377
Q1014,who killed julius caesar,Augustus,"He reformed the Roman system of taxation, developed networks of roads with an official courier system, established a standing army, established the Praetorian Guard, created official police and fire-fighting services for Rome, and rebuilt much of the city during his reign",96,0.6552661657333374,10.588172912597656
Q1014,who killed julius caesar,Augustus,"The Roman world was largely free from large-scale conflict for more than two centuries, despite continuous wars of imperial expansion on the Empire's frontiers and the year-long civil war known as the Year of the Four Emperors over the imperial succession",82,0.6425668597221375,10.590907096862793
Q1014,who killed julius caesar,Julia_gens,"The nomen Julius became very common in imperial times, as the descendants of persons enrolled as citizens under the early emperors began to make their mark in history",77,0.6354866027832031,10.604862213134766
Q1014,who killed julius caesar,Julii_Caesares,"The family first appears in history during the Second Punic War, when Sextus Julius Caesar was praetor in Sicily",17,0.6511648893356323,10.7347993850708
